@relation 'MySynapse-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.LinearForwardSelection -D 0 -N 5 -I -K 200 -T 0-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute cumulative_bug_count numeric
@attribute change_log_length numeric
@attribute CountLine_delta numeric
@attribute s25 numeric
@attribute s48 numeric
@attribute s54 numeric
@attribute s92 numeric
@attribute s182 numeric
@attribute s216 numeric
@attribute s254 numeric
@attribute s265 numeric
@attribute s330 numeric
@attribute s332 numeric
@attribute s501 numeric
@attribute s516 numeric
@attribute s679 numeric
@attribute s696 numeric
@attribute s1218 numeric
@attribute s1726 numeric
@attribute s1753 numeric
@attribute s1885 numeric
@attribute s1966 numeric
@attribute s2072 numeric
@attribute s2600 numeric
@attribute s3351 numeric
@attribute s3445 numeric
@attribute s3486 numeric
@attribute s3516 numeric
@attribute s3523 numeric
@attribute s3593 numeric
@attribute s4098 numeric
@attribute s4368 numeric
@attribute s4560 numeric
@attribute s4670 numeric
@attribute bug_introducing {0,1}

@data
0,209,-4,1,2,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,209,-3,1,2,0,0,0,0,0,51,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,151,4,1,2,12,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,151,2,1,2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,151,4,1,2,12,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,355,1,1,2,0,0,0,0,0,21,0,0,14,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1
5,355,1,1,2,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1
13,151,-7,1,2,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
6,152,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,152,2,1,2,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,152,2,1,2,1,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,152,2,1,2,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,152,4,1,2,1,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,152,2,1,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,152,2,1,2,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,152,2,1,2,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,152,12,1,2,1,0,0,0,0,6,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,152,4,1,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,152,2,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,152,8,1,2,2,0,0,0,0,0,0,0,9,3,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,152,1,1,2,1,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,152,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,152,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,152,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,204,-1,1,2,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,204,-1,1,2,1,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,204,0,1,2,31,0,0,0,0,4,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,386,54,1,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1
1,386,277,1,2,0,0,0,0,0,0,2,0,34,0,0,26,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,386,185,1,2,0,0,0,0,0,0,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,386,106,1,2,0,0,0,0,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,386,179,1,2,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,1
1,386,93,1,2,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,386,884,1,2,0,0,0,0,0,0,2,0,52,0,0,138,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,386,43,1,2,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,386,1190,1,2,0,0,0,0,0,0,2,0,110,0,0,72,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,386,94,1,2,0,0,0,0,0,0,2,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,386,474,1,2,0,0,0,0,0,8,2,0,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,386,333,1,2,0,0,0,0,0,0,2,0,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,386,197,1,2,0,0,0,0,0,0,0,0,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1,386,415,1,2,0,0,0,0,0,0,2,0,36,0,0,38,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,386,308,1,2,0,0,0,0,0,0,2,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,386,105,1,2,21,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1
3,150,7,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1
7,468,2,1,2,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
1,468,106,1,2,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1
3,173,25,1,2,1,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,173,17,1,2,2,0,0,0,0,0,0,0,13,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,173,6,1,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
1,173,149,1,2,0,0,0,0,0,0,0,0,22,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,173,228,1,2,0,0,0,0,0,4,0,0,22,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,173,155,1,2,0,0,0,0,0,301,0,0,22,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,173,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,164,3,1,2,0,0,0,0,0,151,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,164,59,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,181,4,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,293,16,1,2,0,0,1,0,0,21,0,0,14,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1
4,293,15,1,2,0,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
18,175,-6,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,175,-16,1,2,0,0,0,0,0,1,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,175,-1,1,2,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,157,41,1,2,0,0,0,0,0,41,0,0,18,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1
5,157,-40,1,2,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
3,278,20,1,2,0,0,1,0,0,0,0,0,13,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,278,26,1,2,0,0,1,0,0,2,2,0,15,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,187,12,1,2,2,0,0,0,0,0,0,0,10,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,187,0,1,2,0,0,0,0,0,21,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
3,187,57,1,2,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
4,187,2,1,2,0,0,0,0,0,0,0,0,12,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,187,3,1,2,0,0,0,0,0,151,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,187,105,1,2,0,0,0,0,0,0,0,0,20,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,187,58,1,2,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,187,127,1,2,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
19,187,20,1,2,0,0,0,0,0,16,0,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
29,187,9,1,2,0,0,0,0,0,8,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
22,187,21,1,2,0,0,0,0,0,10,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
12,187,12,1,2,21,0,0,0,0,8,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,187,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,304,18,1,2,2,0,0,0,0,0,0,0,16,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,304,54,1,2,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
5,304,2,1,2,0,0,0,0,0,151,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,304,1,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,304,66,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,304,101,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
22,304,3,1,2,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,304,9,1,2,0,0,0,0,0,4,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
24,304,4,1,2,0,0,0,0,0,6,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14,304,16,1,2,21,0,0,0,0,8,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,304,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,161,0,1,2,2,0,0,0,0,0,0,0,13,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,161,0,1,2,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,179,22,1,2,1,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,249,0,1,2,71,0,1,0,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,249,0,1,2,71,0,1,0,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,249,3,1,2,0,0,1,0,0,4,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,332,261,1,2,21,0,0,0,0,41,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,332,44,1,2,41,0,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
1,332,61,1,2,21,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
0,332,103,1,2,21,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,332,199,1,2,21,0,0,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,332,102,1,2,21,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,158,6,1,2,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,214,-64,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,214,-41,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,214,-22,1,2,0,0,0,0,0,0,0,0,20,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,214,-3,1,2,0,0,0,0,0,2,1,0,23,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,214,-46,1,2,0,0,0,0,0,1,0,0,12,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
14,214,-46,1,2,0,0,0,0,0,1,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
7,214,-26,1,2,0,0,0,0,0,3,0,0,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
3,376,0,1,2,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,376,10,1,2,1,0,0,0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,376,57,1,2,31,0,0,0,0,7,0,1,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,376,0,1,2,31,0,0,0,0,3,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,180,142,1,2,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3,180,129,1,2,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,180,36,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,180,44,1,2,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1,206,258,1,2,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,206,262,1,2,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,206,114,1,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,206,79,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,206,608,1,2,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,1
1,206,356,1,2,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,206,112,1,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
6,169,19,1,2,0,0,0,0,0,17,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,238,-2,1,2,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,238,-2,1,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,238,-2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,238,-2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,238,-3,1,2,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
1,238,-11,1,2,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,238,-3,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,240,32,1,2,0,0,0,0,0,36,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
31,453,4,1,2,0,0,0,0,0,0,0,0,149,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
13,238,-1,1,2,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,238,6,1,2,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,238,-1,1,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,238,-1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,176,9,1,2,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,176,15,1,2,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,262,14,1,2,0,0,0,0,0,0,0,0,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7,176,4,1,2,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10,164,18,1,2,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0
13,204,0,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
7,239,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6,245,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
20,258,1,1,2,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11,258,4,1,2,0,0,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8,258,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
9,258,-1,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4,258,1,1,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
21,176,15,1,2,0,1,0,0,0,0,0,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
13,176,5,1,2,0,0,0,0,0,0,0,0,8,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
21,176,40,1,2,0,1,0,0,0,0,0,0,45,0,0,29,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,1
32,176,17,1,2,0,0,0,0,0,0,0,0,46,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
18,176,22,1,2,0,0,0,0,0,3,0,0,10,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2,176,0,1,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,176,64,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,176,154,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,176,188,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,176,76,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
33,310,10,1,2,0,0,0,0,0,0,0,0,46,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
9,210,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
33,183,0,1,2,0,0,0,0,0,0,0,0,46,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
10,183,0,1,2,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
21,390,10,1,4,0,1,0,0,0,0,0,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14,390,35,1,4,0,0,0,0,0,0,0,0,10,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
22,390,129,1,4,0,1,0,0,0,0,0,0,56,0,0,53,0,0,0,0,0,0,0,11,0,0,0,1,1,0,0,0,0,1
34,390,24,1,4,0,0,0,0,0,0,0,0,48,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
16,390,27,1,4,0,0,0,0,0,0,0,0,12,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6,390,0,1,4,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4,390,0,1,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,390,4,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,390,35,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,135,1,42,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,139,1,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,40,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
0,390,48,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1,390,32,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,24,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,40,1,42,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,37,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,19,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,18,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,30,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,99,1,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,19,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,34,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,40,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,390,36,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
